page,edit_id,timestamp,summary
[[en:List of 2018 March for Our Lives locations]],832378872,2018-03-25T17:05:34Z,/* United States */ wording
[[en:Talk:March for Our Lives]],832282392,2018-03-25T00:24:48Z,/* Post March */ reply
[[en:Template:Stoneman Douglas High School shooting]],832282186,2018-03-25T00:23:01Z,List of 2018 March for Our Lives locations
[[en:List of 2018 March for Our Lives locations]],832282159,2018-03-25T00:22:45Z,Stoneman Douglas High School shooting
[[en:March for Our Lives]],832282010,2018-03-25T00:21:32Z,Undid revision 832281947 by [[Special:Contributions/KATMAKROFAN|KATMAKROFAN]] ([[User talk:KATMAKROFAN|talk]]) huh?
[[en:Talk:March for Our Lives]],832280952,2018-03-25T00:12:27Z,+
[[en:Talk:March for Our Lives]],832280896,2018-03-25T00:12:03Z,/* Notice */ lol
[[en:Talk:March for Our Lives]],832280819,2018-03-25T00:11:28Z,/* Regions of the United States */ reply
[[en:March for Our Lives]],832277160,2018-03-24T23:36:07Z,cn
[[en:Three Piece Sculpture: Vertebrae]],832276966,2018-03-24T23:34:14Z,removed [[Category:Public art in Dallas]]; added [[Category:Outdoor sculptures in Dallas]] using [[WP:HC|HotCat]]
[[en:Category talk:Outdoor sculptures in Dallas]],832276907,2018-03-24T23:33:43Z,+
[[en:Category talk:Outdoor sculptures in Dallas]],832276899,2018-03-24T23:33:36Z,+
[[en:Category talk:Outdoor sculptures in Dallas]],832276880,2018-03-24T23:33:29Z,+
[[en:Category talk:Outdoor sculptures in Dallas]],832276861,2018-03-24T23:33:18Z,+
[[en:Category:Outdoor sculptures in Dallas]],832276850,2018-03-24T23:33:12Z,added [[Category:Public art in Dallas]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Dallas]],832276837,2018-03-24T23:33:05Z,added [[Category:Outdoor sculptures in Texas]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Dallas]],832276819,2018-03-24T23:32:57Z,added [[Category:Buildings and structures in Dallas]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Dallas]],832276811,2018-03-24T23:32:50Z,create
[[en:Confederate War Memorial (Dallas)]],832276801,2018-03-24T23:32:42Z,removed [[Category:Public art in Dallas]] using [[WP:HC|HotCat]] -
[[en:Confederate War Memorial (Dallas)]],832276768,2018-03-24T23:32:25Z,removed [[Category:Buildings and structures in Dallas]] using [[WP:HC|HotCat]]
[[en:Confederate War Memorial (Dallas)]],832276747,2018-03-24T23:32:16Z,removed [[Category:Outdoor sculptures in Texas]]; added [[Category:Outdoor sculptures in Dallas]] using [[WP:HC|HotCat]]
[[en:Talk:List of 2018 March for Our Lives locations]],832276638,2018-03-24T23:31:09Z,/* List title */ new section
[[en:2018 United States gun violence protests]],832276469,2018-03-24T23:29:21Z,update
[[en:March for Our Lives]],832276257,2018-03-24T23:27:12Z,thumb
[[en:March for Our Lives]],832276225,2018-03-24T23:26:50Z,-
[[en:March for Our Lives]],832276189,2018-03-24T23:26:22Z,-
[[en:March for Our Lives]],832276142,2018-03-24T23:26:02Z,cn
[[en:March for Our Lives]],832276095,2018-03-24T23:25:33Z,-
[[en:Talk:March for Our Lives/Archive 1]],832275962,2018-03-24T23:24:08Z,archive
[[en:Talk:March for Our Lives]],832275950,2018-03-24T23:24:01Z,archiving
[[en:Talk:March for Our Lives/Archive 1]],832275917,2018-03-24T23:23:40Z,archive
[[en:Talk:March for Our Lives]],832275903,2018-03-24T23:23:29Z,archiving
[[en:Talk:List of 2018 March for Our Lives locations]],832275793,2018-03-24T23:22:26Z,Assessment: Lists (Start/Low); United States (Start/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:List of 2018 March for Our Lives locations]],832275701,2018-03-24T23:21:28Z,"/* Portland, Oregon */ new section"
"[[en:Wikipedia:The 50,000 Challenge]]",832275472,2018-03-24T23:19:03Z,List of 2018 March for Our Lives locations
[[en:Talk:List of 2018 March for Our Lives locations]],832275417,2018-03-24T23:18:30Z,+
[[en:Talk:Public art in Dallas]],832275386,2018-03-24T23:18:06Z,+
[[en:Talk:Public art in Dallas]],832275373,2018-03-24T23:17:57Z,/* Potential list to create */ new section
[[en:Public art in Dallas]],832275335,2018-03-24T23:17:31Z,-
[[en:Talk:List of 2018 March for Our Lives locations]],832275304,2018-03-24T23:17:07Z,WPBS
[[en:Talk:List of 2018 March for Our Lives locations]],832275281,2018-03-24T23:16:55Z,US
[[en:List of 2018 March for Our Lives locations]],832275231,2018-03-24T23:16:30Z,-
[[en:March for Our Lives]],832275136,2018-03-24T23:15:37Z,wording
[[en:Talk:March for Our Lives]],832274879,2018-03-24T23:12:54Z,/* Regions of the United States */ removed state headings
[[en:March for Our Lives]],832274788,2018-03-24T23:12:04Z,/* West */ -state subheadings
[[en:March for Our Lives]],832274729,2018-03-24T23:11:30Z,/* South */ -state subheadings
[[en:March for Our Lives]],832274672,2018-03-24T23:10:58Z,-state subheadings
[[en:March for Our Lives]],832274623,2018-03-24T23:10:31Z,/* Northeast */ -state subsection headings
[[en:2018 United States gun violence protests]],832274120,2018-03-24T23:05:51Z,tense
[[en:2018 United States gun violence protests]],832274090,2018-03-24T23:05:37Z,/* March for Our Lives */ see also
[[en:March for Our Lives]],832274017,2018-03-24T23:05:07Z,link appears above
[[en:Talk:List of 2018 March for Our Lives locations]],832273938,2018-03-24T23:04:26Z,List
[[en:List of March for Our Lives locations]],832273883,2018-03-24T23:04:01Z,List of 2018 March for Our Lives locations
[[en:Template talk:Public art in the United States]],832273770,2018-03-24T23:02:51Z,resolved
[[en:March for Our Lives]],832273542,2018-03-24T23:00:55Z,way too big
[[en:March for Our Lives]],832273472,2018-03-24T23:00:26Z,image
[[en:March for Our Lives]],832273332,2018-03-24T22:59:22Z,/* Oregon */ sp
[[en:March for Our Lives]],832273303,2018-03-24T22:59:06Z,update
[[en:Talk:March for Our Lives/table]],832272853,2018-03-24T22:55:21Z,reply
[[en:Category talk:Public art by city in the United States]],832261910,2018-03-24T21:25:16Z,+
[[en:Category talk:Public art by city in the United States]],832261901,2018-03-24T21:25:11Z,US
[[en:Thoughts and prayers]],832261847,2018-03-24T21:24:45Z,Undid revision 832259952 by [[Special:Contributions/74.141.20.110|74.141.20.110]] ([[User talk:74.141.20.110|talk]]) undo
[[en:Talk:March for Our Lives/table]],832261778,2018-03-24T21:24:16Z,List of March for Our Lives locations
[[en:Category talk:Public art in Dallas]],832261335,2018-03-24T21:20:45Z,+
[[en:Talk:Public art in Dallas]],832261314,2018-03-24T21:20:35Z,order
[[en:Talk:Public art in Dallas]],832261303,2018-03-24T21:20:27Z,+
[[en:Template:Public art in the United States]],832261268,2018-03-24T21:20:08Z,Public art in Dallas
[[en:Public art in Dallas]],832261240,2018-03-24T21:19:51Z,Public art in the United States
[[en:Public art in Dallas]],832261225,2018-03-24T21:19:43Z,br
[[en:Category talk:Public art in Dallas]],832261150,2018-03-24T21:19:14Z,TX
[[en:Category talk:Public art in Dallas]],832261132,2018-03-24T21:19:06Z,PA
[[en:Talk:March for Our Lives]],832221048,2018-03-24T16:01:40Z,/* Post March */ List of March for Our Lives locations
[[en:List of March for Our Lives locations]],832220985,2018-03-24T16:01:08Z,rd
[[en:Talk:March for Our Lives]],832142865,2018-03-24T02:21:00Z,/* Europe map */ update
[[en:Talk:March for Our Lives]],832125516,2018-03-24T00:18:33Z,-
[[en:Talk:March for Our Lives]],832125483,2018-03-24T00:18:19Z,/* Regions of the United States */ new section
[[en:Talk:March for Our Lives]],832124618,2018-03-24T00:11:16Z,linking
[[en:Talk:March for Our Lives]],832124566,2018-03-24T00:10:47Z,/* Commons category */ new section
[[en:March for Our Lives]],832124057,2018-03-24T00:06:42Z,"/* Canada */ trying to put in order from west to east, at least generally"
[[en:Talk:March for Our Lives]],832123675,2018-03-24T00:03:25Z,resolved
[[en:Talk:March for Our Lives]],832123628,2018-03-24T00:03:00Z,/* Europe map */ reply
[[en:Talk:March for Our Lives]],832123245,2018-03-24T00:00:01Z,+
[[en:Talk:March for Our Lives]],832123098,2018-03-23T23:58:47Z,/* Canada + Asia and Oceania */ reply
[[en:Talk:March for Our Lives]],832122890,2018-03-23T23:57:01Z,"Hope you don't mind, I gave this a separate section heading b/c not related to Maps"
[[en:Talk:March for Our Lives]],832122737,2018-03-23T23:55:42Z,/* Europe map */ left align
[[en:Talk:March for Our Lives]],832122641,2018-03-23T23:54:55Z,/* Europe map */ collapsing discussion re: specific city labels
[[en:Talk:March for Our Lives]],832122477,2018-03-23T23:53:44Z,strike
[[en:Talk:March for Our Lives]],832122443,2018-03-23T23:53:21Z,done: Friedrichshafen
[[en:Talk:March for Our Lives]],832122083,2018-03-23T23:50:13Z,"aw, man"
[[en:Talk:March for Our Lives]],832121732,2018-03-23T23:47:08Z,/* Canada + Asia and Oceania */ yup
[[en:Super Bowl LII halftime show]],832121221,2018-03-23T23:41:47Z,Reverted to revision 830459576 by [[Special:Contributions/Alaney2k|Alaney2k]] ([[User talk:Alaney2k|talk]]): Unsourced. ([[WP:TW|TW]])
[[en:Talk:March for Our Lives]],832120999,2018-03-23T23:39:36Z,just a thought
[[en:Talk:March for Our Lives]],832120605,2018-03-23T23:36:07Z,/* Canada + Asia and Oceania */ reply
[[en:Talk:March for Our Lives]],832120411,2018-03-23T23:34:24Z,/* United States maps */ reply
[[en:Talk:March for Our Lives]],832119771,2018-03-23T23:29:12Z,/* Europe map */ reply
[[en:Talk:March for Our Lives]],832119608,2018-03-23T23:27:50Z,marking Heidelberg as done
[[en:Talk:March for Our Lives]],832119405,2018-03-23T23:26:18Z,/* Canada + Asia and Oceania */ reply
[[en:Talk:March for Our Lives]],832118977,2018-03-23T23:23:05Z,/* Europe map */ reply
[[en:Talk:March for Our Lives]],832118856,2018-03-23T23:22:06Z,/* Europe map */ yyp
[[en:Talk:March for Our Lives]],832118399,2018-03-23T23:18:34Z,striking and updating done list
[[en:Talk:March for Our Lives]],832118283,2018-03-23T23:17:31Z,+
[[en:Talk:March for Our Lives]],832118205,2018-03-23T23:16:46Z,/* Europe map */ update
[[en:Talk:March for Our Lives]],832118179,2018-03-23T23:16:25Z,none should be hidden
[[en:Talk:March for Our Lives]],832118107,2018-03-23T23:15:49Z,/* Europe map */ reply
[[en:Talk:March for Our Lives]],832117842,2018-03-23T23:13:57Z,/* Europe map */ reply
[[en:Talk:March for Our Lives]],832117598,2018-03-23T23:12:26Z,/* United States maps */ reply
[[en:Talk:March for Our Lives]],832117334,2018-03-23T23:10:40Z,reply
[[en:Talk:RuPaul's Drag Race (season 10)]],832116602,2018-03-23T23:05:34Z,update
[[en:RuPaul's Drag Race (season 10)]],832116544,2018-03-23T23:05:03Z,/* Guest judges */ 2 columns for two sections; see discussion on talk page
[[en:March for Our Lives]],832116266,2018-03-23T23:03:15Z,/* Asia and Oceania */ space
[[en:March for Our Lives]],832116051,2018-03-23T23:02:03Z,removing U.S. for now -- global
[[en:Homemade Christmas]],832115912,2018-03-23T23:01:20Z,/* Background and release */ formatting
[[en:Talk:March for Our Lives]],832115103,2018-03-23T22:55:55Z,resolved
[[en:March for Our Lives]],832114870,2018-03-23T22:54:19Z,removed [[Category:March 2018 events in the United States]]; added [[Category:March 2018 events]] using [[WP:HC|HotCat]]
[[en:March for Our Lives]],832114832,2018-03-23T22:54:02Z,tag
[[en:March for Our Lives]],832114785,2018-03-23T22:53:43Z,-
[[en:Albert Rieker]],832114024,2018-03-23T22:48:36Z,br
[[en:Talk:Albert Rieker]],832113999,2018-03-23T22:48:28Z,+
[[en:Talk:Albert Rieker]],832113970,2018-03-23T22:48:18Z,+
[[en:March for Our Lives]],832113166,2018-03-23T22:42:27Z,/* Hawaii */ formatting
[[en:March for Our Lives]],832112995,2018-03-23T22:41:15Z,formatting
"[[en:Wikipedia:WikiProject United States/The 50,000 Challenge/State by State Totals]]",832111943,2018-03-23T22:33:42Z,deleted
[[en:Talk:Grammy Award for Best Contemporary Folk Album]],832111038,2018-03-23T22:27:26Z,order
[[en:User:Another Believer/Projects/Geography]],832110915,2018-03-23T22:26:50Z,-
"[[en:Wikipedia:The 50,000 Challenge/Archive 3]]",832110736,2018-03-23T22:25:53Z,replacing deleted entry
"[[en:Wikipedia:The 50,000 Challenge]]",832110689,2018-03-23T22:25:31Z,"/* 2,501–3,000 */ moving entry to replace deleted archive entry"
"[[en:Wikipedia:The 50,000 Challenge/Pacific Northwest]]",832109579,2018-03-23T22:17:22Z,deleted
"[[en:Wikipedia:The 50,000 Challenge]]",832109502,2018-03-23T22:16:46Z,deleted
"[[en:Wikipedia:The 50,000 Challenge]]",832109477,2018-03-23T22:16:36Z,deleted
[[en:User talk:Another Believer]],832109397,2018-03-23T22:15:59Z,{{Resolved}}
[[en:User talk:Another Believer]],832109380,2018-03-23T22:15:53Z,{{Resolved}}
[[en:User talk:Another Believer]],832109364,2018-03-23T22:15:46Z,{{Resolved}}
[[en:User:Another Believer/Travel/United States]],832109313,2018-03-23T22:15:30Z,-
[[en:Talk:March for Our Lives]],832109108,2018-03-23T22:13:53Z,/* United States maps */ ping
[[en:Talk:March for Our Lives]],832108640,2018-03-23T22:10:00Z,/* United States maps */ another error?
[[en:Talk:March for Our Lives]],832108541,2018-03-23T22:09:02Z,/* Map */ reply
[[en:Talk:March for Our Lives]],832108254,2018-03-23T22:06:44Z,"/* Move to ""March For Our Lives"" */ ping"
[[en:Talk:March for Our Lives]],832107710,2018-03-23T22:02:40Z,/* Europe map */ +2
[[en:Talk:March for Our Lives]],832107379,2018-03-23T22:00:35Z,concern
[[en:Talk:March for Our Lives]],832107154,2018-03-23T21:58:46Z,done
[[en:Talk:RuPaul's Drag Race (season 10)]],832106993,2018-03-23T21:57:28Z,reply
[[en:Talk:March for Our Lives]],832106672,2018-03-23T21:54:34Z,/* Europe map */ list
[[en:Talk:March for Our Lives]],832106079,2018-03-23T21:49:41Z,/* Canada + Asia and Oceania */ repy
[[en:Talk:March for Our Lives]],832104588,2018-03-23T21:37:13Z,reply
[[en:Talk:March for Our Lives]],832104240,2018-03-23T21:34:35Z,/* United States maps */ reply
[[en:Talk:March for Our Lives]],832103869,2018-03-23T21:31:52Z,people won't know what OC means
[[en:Talk:March for Our Lives]],832103816,2018-03-23T21:31:24Z,more maps?
[[en:March for Our Lives]],832103683,2018-03-23T21:30:29Z,punc order
[[en:Talk:RuPaul's Drag Race (season 10)]],832103428,2018-03-23T21:28:38Z,/* 2 columns for guest judges and special guests lists? */ new section
[[en:March for Our Lives]],832103129,2018-03-23T21:26:07Z,moving prose tag down to Asia section
[[en:March for Our Lives]],832103097,2018-03-23T21:25:53Z,prose
[[en:March for Our Lives]],832102893,2018-03-23T21:24:03Z,converting to prose
[[en:March for Our Lives]],832102761,2018-03-23T21:22:54Z,starting to convert to prose
[[en:March for Our Lives]],832102638,2018-03-23T21:21:46Z,"adding back Portland, Maine, even though unsourced"
[[en:March for Our Lives]],832102598,2018-03-23T21:21:24Z,don't need section for single city
[[en:March for Our Lives]],832102549,2018-03-23T21:21:04Z,period
[[en:March for Our Lives]],832102529,2018-03-23T21:20:52Z,prose
[[en:March for Our Lives]],832101964,2018-03-23T21:16:14Z,moving location map to talk page
[[en:Talk:March for Our Lives]],832101871,2018-03-23T21:15:28Z,/* Works in progress... */ Europe map
[[en:Talk:March for Our Lives]],832101653,2018-03-23T21:13:16Z,subsection
[[en:March for Our Lives]],832101645,2018-03-23T21:13:09Z,moving location maps to talk page
[[en:March for Our Lives]],832101403,2018-03-23T21:10:33Z,"/* United States */ more accurate caption; perhaps this should be worked on in the talk page until finished? Also, the event has not even happened yet, so we should confirm all these cities actually hosted events"
[[en:Talk:March for Our Lives]],832100687,2018-03-23T21:04:15Z,/* Map */ suggestion
[[en:Talk:March for Our Lives]],832100425,2018-03-23T21:01:56Z,"/* Move to ""March For Our Lives"" */ reply"
[[en:Talk:March for Our Lives]],832100059,2018-03-23T20:58:58Z,/* Map */ reply
[[en:Talk:March for Our Lives]],832099875,2018-03-23T20:57:42Z,"/* Move to ""March For Our Lives"" */ reply"
[[en:User:Another Believer/Projects]],832099752,2018-03-23T20:56:50Z,March for Our Lives
[[en:March for Our Lives]],832099566,2018-03-23T20:55:29Z,yikes! adding Prose tag -- this needs to be converted into prose
[[en:Talk:March for Our Lives]],832099261,2018-03-23T20:53:11Z,"/* Move to ""March For Our Lives"" */ new section"
[[en:User:Another Believer/Projects/Music]],832098874,2018-03-23T20:50:25Z,Feel What U Feel
[[en:Talk:Feel What U Feel]],832098823,2018-03-23T20:50:05Z,+
[[en:Feel What U Feel]],832098789,2018-03-23T20:49:47Z,removed [[Category:Lisa Loeb album covers]]; added [[Category:Lisa Loeb albums]] using [[WP:HC|HotCat]]
[[en:Feel What U Feel]],832098772,2018-03-23T20:49:42Z,added [[Category:Lisa Loeb album covers]] using [[WP:HC|HotCat]]
[[en:Feel What U Feel]],832098759,2018-03-23T20:49:37Z,added [[Category:Children's music albums]] using [[WP:HC|HotCat]]
[[en:Feel What U Feel]],832098716,2018-03-23T20:49:23Z,added [[Category:2016 albums]] using [[WP:HC|HotCat]]
[[en:Feel What U Feel]],832098682,2018-03-23T20:49:13Z,-
[[en:Sister (upcoming film)]],832098553,2018-03-23T20:48:14Z,Reverted to revision 831642863 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Unsourced. ([[WP:TW|TW]])
[[en:David Rolf]],832098098,2018-03-23T20:45:20Z,Reverted to revision 830651018 by [[Special:Contributions/Hmains|Hmains]] ([[User talk:Hmains|talk]]): Why quotation marks? ([[WP:TW|TW]])
[[en:Talk:Convention Place station]],831992036,2018-03-23T04:54:08Z,+
[[en:Talk:Convention Place station]],831992005,2018-03-23T04:53:48Z,order
[[en:Convention Place station]],831991957,2018-03-23T04:53:28Z,-
[[en:Talk:Edmonds station (Washington)]],831991822,2018-03-23T04:52:03Z,+
[[en:Edmonds station (Washington)]],831991762,2018-03-23T04:51:24Z,order; I'm on the fence whether we should use 1956 categories or 1957 categories
[[en:Edmonds station (Washington)]],831991730,2018-03-23T04:51:01Z,added [[Category:1950s establishments in Washington (state)]] using [[WP:HC|HotCat]]
[[en:Edmonds station (Washington)]],831991637,2018-03-23T04:49:54Z,U.S.
[[en:Edmonds station (Washington)]],831991620,2018-03-23T04:49:42Z,+
[[en:Edmonds station (Washington)]],831991592,2018-03-23T04:49:25Z,order
[[en:Talk:Karen McDougal]],831991543,2018-03-23T04:48:45Z,Assessment: Donald Trump (GA/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:Karen McDougal]],831991513,2018-03-23T04:48:28Z,Trump
[[en:Karen McDougal]],831991490,2018-03-23T04:48:09Z,/* See also */ format
[[en:Karen McDougal]],831991474,2018-03-23T04:48:00Z,List of people in Playboy 1990–99
[[en:Karen McDougal]],831991446,2018-03-23T04:47:44Z,order
[[en:Talk:Karen McDougal/Archive 1]],831991318,2018-03-23T04:46:12Z,archive
[[en:Talk:Karen McDougal]],831991295,2018-03-23T04:46:00Z,archiving
[[en:Talk:Karen McDougal]],831991184,2018-03-23T04:44:55Z,Undid revision 831991094 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]) not what I expected
[[en:Talk:Karen McDougal]],831991094,2018-03-23T04:44:16Z,archive
[[en:Talk:Karen McDougal]],831991020,2018-03-23T04:43:44Z,order
[[en:Talk:Karen McDougal]],831990999,2018-03-23T04:43:34Z,order
[[en:Karen McDougal]],831990956,2018-03-23T04:43:13Z,-
[[en:Karen McDougal]],831990932,2018-03-23T04:43:01Z,cn
[[en:Robert Burns Memorial (Barre)]],831990642,2018-03-23T04:40:43Z,added [[Category:Sculptures of men in Vermont]] using [[WP:HC|HotCat]]
[[en:Robert Burns Memorial (Barre)]],831990599,2018-03-23T04:40:15Z,neutral
[[en:Robert Burns Memorial (Barre)]],831990564,2018-03-23T04:39:55Z,oh come on
[[en:Reverence (sculpture)]],831990527,2018-03-23T04:39:36Z,added [[Category:Animal sculptures in Vermont]] using [[WP:HC|HotCat]]
[[en:Bennington Battle Monument]],831990449,2018-03-23T04:39:02Z,added [[Category:Outdoor sculptures in Vermont]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in West Virginia]],831990068,2018-03-23T04:36:03Z,order
[[en:Abraham Lincoln Walks at Midnight]],831989999,2018-03-23T04:35:33Z,article not about sculpture
[[en:Talk:Cameron Kasky]],831989561,2018-03-23T04:32:08Z,Assessment: Biography (Start); Internet culture (Start/Low); Florida (Start/Low); Politics (Start/Low); Sociology (Start/Low); United States (Start/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:Cameron Kasky]],831989530,2018-03-23T04:31:55Z,order
[[en:Talk:Cameron Kasky]],831989485,2018-03-23T04:31:37Z,order
[[en:David Hogg (activist)]],831989405,2018-03-23T04:31:00Z,order
[[en:Talk:One Stone]],831988839,2018-03-23T04:26:59Z,Roots project (Folk)
"[[en:Talk:By the Way, I Forgive You]]",831988667,2018-03-23T04:25:49Z,Roots (Americana)
[[en:Homemade Christmas]],831988425,2018-03-23T04:24:13Z,/* Composition */ image
[[en:Homemade Christmas]],831988066,2018-03-23T04:21:47Z,+
[[en:Talk:Homeless Jesus]],831984527,2018-03-23T03:50:56Z,Assessment: Christianity (Low); Ireland (Start/Low); United States (Start/Low) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:Homeless Jesus]],831984471,2018-03-23T03:50:29Z,order
[[en:RuPaul's Drag Race (season 10)]],831984395,2018-03-23T03:49:53Z,removed [[Category:Upcoming television seasons]] using [[WP:HC|HotCat]] -
[[en:March for Our Lives]],831983841,2018-03-23T03:45:17Z,ref
[[en:March for Our Lives]],831983798,2018-03-23T03:44:54Z,/* Europe */ Reykjavik
[[en:March for Our Lives]],831983427,2018-03-23T03:41:31Z,subsections
[[en:March for Our Lives]],831983178,2018-03-23T03:39:03Z,cn
[[en:User talk:Another Believer]],831983032,2018-03-23T03:37:34Z,s
[[en:User talk:Another Believer]],831982805,2018-03-23T03:35:28Z,/* Haspel Brothers */ reply
[[en:March for Our Lives]],831981929,2018-03-23T03:27:45Z,cn
[[en:March for Our Lives]],831981865,2018-03-23T03:27:12Z,punc
[[en:March for Our Lives]],831981812,2018-03-23T03:26:40Z,cn
[[en:March for Our Lives]],831981772,2018-03-23T03:26:22Z,cn
[[en:March for Our Lives]],831981748,2018-03-23T03:26:09Z,cn
[[en:Shooting Star (drone)]],831981264,2018-03-23T03:21:41Z,Reverted to revision 824920431 by [[Special:Contributions/Neo-Jay|Neo-Jay]] ([[User talk:Neo-Jay|talk]]): Restore. ([[WP:TW|TW]])
[[en:Shea Couleé]],831981182,2018-03-23T03:20:53Z,Undid revision 831797758 by [[Special:Contributions/HesioneHushabye|HesioneHushabye]] ([[User talk:HesioneHushabye|talk]]) removing unsourced content
[[en:Jersey Village High School]],831754240,2018-03-22T01:54:32Z,Reverted to revision 831751686 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Restore. ([[WP:TW|TW]])
[[en:Wikipedia talk:WikiProject Public Art]],831751956,2018-03-22T01:39:53Z,done
[[en:Wikipedia talk:WikiProject Sculpture]],831751844,2018-03-22T01:39:14Z,s
[[en:Wikipedia talk:WikiProject Sculpture]],831751824,2018-03-22T01:39:06Z,strike
[[en:Wikipedia talk:WikiProject Sculpture]],831751777,2018-03-22T01:38:48Z,done
[[en:Jersey Village High School]],831751686,2018-03-22T01:38:15Z,Reverted to revision 822034226 by [[Special:Contributions/EEllis2002|EEllis2002]] ([[User talk:EEllis2002|talk]]): Restore. ([[WP:TW|TW]])
[[en:Category talk:Statues of lions with spheres]],831751605,2018-03-22T01:37:50Z,+
[[en:Category talk:Statues of lions with spheres]],831751590,2018-03-22T01:37:42Z,+
[[en:Category talk:Sculptures of men in Arizona]],831751144,2018-03-22T01:34:53Z,Assessment: +Arizona; +Sculpture; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Sculptures of men in Arizona]],831751099,2018-03-22T01:34:37Z,added [[Category:Sculptures of men in the United States]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of men in Arizona]],831751078,2018-03-22T01:34:30Z,added [[Category:Sculptures in Arizona]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831751060,2018-03-22T01:34:22Z,d
[[en:Category:Sculptures of men in Arizona]],831751023,2018-03-22T01:34:09Z,create
[[en:Bucky O'Neill Monument]],831751002,2018-03-22T01:34:01Z,removed [[Category:Sculptures of men in California]]; added [[Category:Sculptures of men in Arizona]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831750774,2018-03-22T01:32:29Z,done
[[en:Category talk:Statues in Alaska]],831750730,2018-03-22T01:32:08Z,Assessment: +Alaska; +Sculpture; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Statues in Alaska]],831750698,2018-03-22T01:31:54Z,added [[Category:Statues in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Statues in Alaska]],831750686,2018-03-22T01:31:46Z,added [[Category:Sculptures in Alaska]] using [[WP:HC|HotCat]]
[[en:Category:Statues in Alaska]],831750679,2018-03-22T01:31:40Z,create
[[en:Alaska Veterans Memorial]],831750644,2018-03-22T01:31:22Z,added [[Category:Statues in Alaska]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of women in New Hampshire]],831750498,2018-03-22T01:30:17Z,added [[Category:Sculptures of women in the United States]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of women in New Hampshire]],831750474,2018-03-22T01:30:08Z,added [[Category:Sculptures in New Hampshire]] using [[WP:HC|HotCat]]
"[[en:World War I Memorial (East Providence, Rhode Island)]]",831750384,2018-03-22T01:29:24Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Woonsocket Civil War Monument]],831750371,2018-03-22T01:29:15Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
"[[en:Rochambeau Monument (Newport, Rhode Island)]]",831750345,2018-03-22T01:29:05Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Oliver Perry Monument]],831750326,2018-03-22T01:28:57Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
"[[en:Matthew Perry Monument (Newport, Rhode Island)]]",831750286,2018-03-22T01:28:44Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Liberty Arming the Patriot]],831750259,2018-03-22T01:28:34Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831750191,2018-03-22T01:28:15Z,done
[[en:Category talk:Outdoor sculptures in Rhode Island]],831750142,2018-03-22T01:28:00Z,Assessment: +Public Art; +Sculpture; +Rhode Island; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Outdoor sculptures in Rhode Island]],831750093,2018-03-22T01:27:35Z,added [[Category:Sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Rhode Island]],831750082,2018-03-22T01:27:31Z,added [[Category:Outdoor sculptures in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Rhode Island]],831750060,2018-03-22T01:27:21Z,create
"[[en:Columbus (Providence, Rhode Island)]]",831750037,2018-03-22T01:27:13Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Collyer Monument]],831749971,2018-03-22T01:26:53Z,added [[Category:Outdoor sculptures in Rhode Island]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831749873,2018-03-22T01:26:08Z,done
